price,seller_rating,seller_reviews,product_images,description_length,shipping_time_days,spelling_errors,domain_age_days,contact_info_complete,return_policy_clear,payment_methods_count,views,purchases,wishlist_adds,certification_badges,warranty_months,bulk_orders,unusual_payment_patterns,ip_location_mismatch,is_counterfeit,seller_country,shipping_origin,brand_suspicious,category_Cosmetics,category_Electronics,category_Fashion,category_Luxury Goods,category_Pharmaceuticals
153.41,4.6,4575,3,20.0,22.0,1,2109,1,1,2,2349,82,57,3.0,11.0,1,0,0,0,1,2,1,0,1,0,0,0
230.44,3.3,256,6,216.0,1.0,0,2329,0,1,4,4293,212,104,5.0,19.0,1,0,1,0,0,4,0,0,0,1,0,0
127.4,4.0,569,9,744.0,1.0,0,2124,0,1,4,3929,72,58,2.0,14.0,0,0,0,0,7,5,0,0,1,0,0,0
131.38,4.6,0,1,391.0,12.0,0,2233,0,1,2,91,9,3,2.0,13.0,1,0,0,1,0,5,0,0,1,0,0,0
299.93,4.1,2728,3,200.0,1.0,2,2580,1,1,3,524,24,32,4.0,13.0,1,0,0,0,9,1,0,0,1,0,0,0
201.04,5.0,2707,4,968.0,1.0,0,2235,1,1,6,4022,151,84,5.0,21.0,0,0,0,0,2,1,0,0,0,0,0,1
221.22,5.0,1008,4,972.0,1.0,0,3040,1,1,4,542,18,42,4.0,8.0,1,0,0,0,9,4,0,0,1,0,0,0
5.0,2.8,0,1,272.0,25.0,2,212,0,0,2,1255,41,41,1.6757142857142857,1.0,1,0,0,1,3,2,1,0,0,1,0,0
172.14,3.9,3036,2,720.0,26.0,0,2562,1,0,2,1167,117,68,3.0,3.0,0,0,0,1,7,6,0,0,0,1,0,0
202.99,3.5,945,6,151.0,3.0,0,1573,1,1,3,3710,446,280,5.0,10.0,0,0,0,0,4,1,0,0,0,0,0,1
93.32,4.4,0,3,362.0,27.0,1,5,1,1,4,1108,29,53,2.0,15.0,1,1,1,1,5,8,0,1,0,0,0,0
290.36,3.8,2166,6,621.0,9.0,0,438,1,0,2,3833,297,40,1.0,5.0,0,0,0,1,0,6,0,1,0,0,0,0
236.07,4.7,1596,2,395.0,24.0,1,3154,1,1,4,243,11,6,1.0,1.0,1,0,1,1,2,6,1,0,0,0,0,1
98.35,4.4,0,3,69.0,17.0,1,402,0,1,2,2986,322,207,1.0,3.0,1,1,0,1,3,3,0,0,0,0,0,0
35.87,4.2,0,1,277.0,24.0,3,51,0,1,3,3534,293,30,0.0,14.0,0,0,0,0,0,6,0,0,0,1,0,0
123.07,3.4,0,2,219.0,29.0,3,595,0,0,1,3753,203,136,1.0,0.0,1,0,1,1,7,0,0,0,0,1,0,0
157.21,4.6,4631,3,816.0,25.0,2,2214,1,1,6,2513,29,95,2.0,7.0,0,0,0,1,3,6,0,0,1,0,0,0
122.45,4.0,3155,1,20.0,19.0,0,2722,1,1,4,1611,158,58,1.0,21.0,0,0,0,1,9,1,0,1,0,0,0,0
103.52,4.6,1673,4,832.0,23.0,2,3661,1,1,5,4997,84,106,1.0,4.0,0,0,0,1,2,3,1,0,0,1,0,0
236.78,4.3,1470,3,69.0,29.0,0,1606,1,0,3,4139,506,60,4.0,15.0,0,0,0,1,9,2,0,0,1,0,0,0
84.0,4.3,70,1,315.0,3.0,1,2542,1,0,2,2197,249,92,3.0,17.0,0,0,0,1,3,7,1,0,1,0,0,0
250.7,3.6,585,7,200.0,35.0,1,1463,1,0,2,4808,689,179,0.0,0.0,0,0,0,0,9,1,0,0,0,0,0,0
182.31,5.0,2667,7,754.0,2.0,0,2746,0,1,6,2317,291,62,5.0,21.0,0,0,0,0,0,5,0,0,0,0,0,1
69.73,3.5,0,1,281.0,13.0,0,2175,1,1,2,1684,218,133,2.0,0.0,0,0,0,1,7,1,1,0,0,0,1,0
293.72,3.6,0,3,631.0,2.0,2,3482,0,0,2,2770,106,190,0.0,16.0,0,0,0,1,2,5,0,0,1,0,0,0
171.28,3.5,3895,3,416.0,1.0,0,2087,1,1,5,3228,79,101,1.0,33.0,1,0,0,0,6,8,0,1,0,0,0,0
79.0,3.4,582,4,455.0,1.0,0,1099,1,1,4,2138,107,108,3.0,3.0,0,0,1,0,8,2,0,0,0,0,0,0
249.72,4.2,3313,5,239.0,1.0,0,825,1,0,5,2860,80,72,1.0,9.0,0,0,0,0,4,3,0,0,0,0,1,0
159.19,3.978268041237113,2850,2,649.0,15.230456852791878,0,2295,1,1,1,1021,117,57,0.0,14.0,0,0,0,1,6,2,0,1,0,0,0,0
137.33,4.5,0,6,571.0,2.0,1,3697,1,0,5,2138,69,127,2.0,0.0,0,0,0,0,2,5,1,0,0,0,0,0
177.4,4.2,5327,6,573.0,26.0,0,3480,1,1,2,145,5,1,4.0,14.0,1,0,0,0,7,2,0,0,0,1,0,0
150.22,3.6,0,4,581.0,22.0,0,1235,0,1,1,1540,18,80,1.0,0.0,0,0,0,1,7,7,1,0,1,0,0,0
208.46,4.0,552,6,299.0,15.230456852791878,0,724,0,0,2,1405,197,77,0.0,11.0,0,0,0,1,8,4,0,0,0,0,0,0
172.9,2.9,300,4,145.0,32.0,2,5,1,0,1,3842,390,200,3.0,19.0,0,0,1,0,8,2,1,0,1,0,0,0
196.06,5.0,383,5,209.0,18.0,0,3417,0,0,1,1346,171,35,1.0,19.0,1,1,0,0,3,1,0,0,0,0,1,0
59.62,4.4,0,4,390.0,16.0,1,1916,0,1,3,1887,124,66,1.0,11.0,0,0,0,0,3,6,0,0,0,1,0,0
63.32,3.9,4358,7,504.0,8.0,0,759,1,1,5,4071,345,84,2.0,19.0,0,0,0,0,9,1,0,0,0,0,0,1
116.23,3.5,1830,4,354.0,6.0,0,2092,1,0,2,1562,89,40,2.0,21.0,0,0,0,0,7,7,0,0,0,0,0,0
150.22,5.0,1242,4,589.0,11.0,0,1589,1,0,3,3875,463,101,1.0,16.0,1,1,0,0,3,4,0,1,0,0,0,0
58.74,3.2,1550,3,20.0,28.0,2,466,1,0,2,2922,72,174,1.0,9.0,0,0,1,1,3,9,0,0,0,1,0,0
77.22,3.9,2122,3,212.0,22.0,1,3228,1,1,2,2344,34,110,1.0,7.0,0,1,1,0,4,7,0,0,0,0,0,1
93.61,4.1,833,3,681.0,2.0,2,655,1,1,4,355,16,21,2.0,5.0,1,0,0,1,8,6,0,0,0,0,0,1
116.42,4.4,5849,5,717.0,1.0,0,2164,1,1,2,1043,64,53,2.0,17.0,0,1,0,0,5,7,0,0,0,0,1,0
259.62,5.0,4361,5,537.0,11.0,0,4000,1,1,5,4454,376,249,5.0,14.0,0,0,0,0,3,0,0,0,0,1,0,0
285.4,4.6,4517,5,450.0,3.0,0,2907,0,1,3,2617,191,111,1.6757142857142857,16.0,0,0,0,0,4,0,0,0,0,0,1,0
51.29,2.7,0,6,145.0,21.0,0,451,0,1,2,1084,92,9,2.0,4.0,0,0,0,1,6,7,1,0,0,0,0,0
232.72,4.5,1726,5,406.0,2.0,2,334,0,1,3,4787,484,97,1.0,11.0,0,0,0,0,6,6,0,0,0,0,0,0
188.8,3.4,3516,3,222.0,4.0,1,2317,1,1,2,1448,188,84,0.0,21.0,0,0,0,0,3,8,0,0,0,0,0,1
97.73,3.8,741,3,367.0,34.0,2,1609,0,1,1,2509,85,63,4.0,7.0,1,1,0,1,2,7,1,0,1,0,0,0
98.7,4.2,338,6,471.0,9.0,0,5,0,0,1,3211,279,44,4.0,23.0,1,0,0,0,4,0,0,0,0,0,0,0
127.26,3.4,870,5,45.0,43.0,2,2210,1,1,1,328,9,5,2.0,7.0,1,0,0,1,0,8,0,0,0,0,1,0
205.97,4.0,0,4,500.0,18.0,0,3124,1,1,1,1456,49,113,1.0,13.0,0,0,1,1,9,4,1,0,1,0,0,0
5.0,3.6,0,1,47.0,48.0,0,5,1,0,1,4044,324,159,0.0,9.0,1,1,0,0,0,3,0,0,0,1,0,0
139.9,3.0,235,2,306.0,29.0,0,1786,0,1,2,885,63,18,0.0,0.0,0,0,0,0,9,4,0,0,0,0,0,0
195.98,5.0,1606,5,491.0,7.0,0,3668,0,0,3,1507,145,57,4.0,19.0,0,0,0,0,8,8,0,0,0,0,0,1
157.4,4.0,378,4,33.0,11.0,1,1102,0,1,3,3451,488,97,0.0,16.0,1,0,0,0,6,0,0,1,0,0,0,0
95.0,3.8,678,6,685.0,11.0,0,2817,0,1,2,365,6,18,0.0,1.0,0,0,0,0,9,8,1,0,0,1,0,0
289.9,3.9,649,6,183.0,16.0,0,1909,1,1,1,1636,36,119,0.0,14.0,0,0,0,0,7,2,0,0,0,0,0,1
95.24,2.9,1154,6,403.7255102040816,20.0,2,203,1,1,4,4755,244,198,1.0,20.0,1,0,1,0,5,2,0,0,0,0,0,1
131.93,3.7,2220,5,425.0,6.0,0,605,1,1,1,2513,201,39,2.0,14.0,0,0,0,0,0,4,0,0,1,0,0,0
130.08,4.6,783,3,197.0,6.0,0,2824,1,0,3,3038,150,55,2.0,18.0,0,1,0,0,2,1,0,0,0,1,0,0
111.55,5.0,701,1,644.0,5.0,0,3051,1,0,5,3925,524,161,1.0,10.0,1,0,0,0,1,5,0,0,0,0,1,0
195.97,5.0,0,4,218.0,11.0,2,1557,0,1,2,634,41,6,0.0,2.0,1,0,0,0,0,6,0,0,0,1,0,0
80.02,5.0,4493,1,290.0,12.0,1,1469,1,0,3,2494,167,88,3.0,0.0,0,0,0,0,5,1,0,0,0,1,0,0
258.65,3.8,462,4,245.0,5.0,0,1394,1,1,2,896,11,60,3.0,13.0,0,0,0,1,1,2,0,1,0,0,0,0
145.65,3.978268041237113,641,1,462.0,33.0,2,1200,0,1,1,2643,80,130,0.0,28.0,1,0,0,1,2,9,1,0,0,0,1,0
5.0,3.5,0,1,246.0,20.0,1,1041,0,0,1,3205,80,149,1.0,2.0,0,1,0,0,8,2,0,0,0,0,0,1
188.28,3.7,0,2,252.0,6.0,0,1491,0,1,3,3911,167,182,1.0,1.0,0,0,0,0,6,0,0,0,0,0,1,0
348.9,4.6,6599,4,470.0,1.0,0,2623,1,1,5,4946,387,360,1.6757142857142857,24.0,1,0,0,0,0,5,0,0,0,0,0,0
276.68,3.6,1640,5,392.0,22.0,0,1614,1,1,6,55,6,1,1.0,12.0,0,0,0,1,4,7,1,0,1,0,0,0
185.9,3.5,1910,6,495.0,27.0,3,1886,0,1,5,4028,304,54,1.0,13.0,1,0,1,1,1,9,1,0,1,0,0,0
192.72,4.6,1726,5,788.0,11.0,0,2754,1,1,3,2459,190,175,3.0,15.0,1,0,1,0,0,6,0,0,0,0,1,0
5.0,3.3,0,4,81.0,26.0,0,416,1,0,1,3679,391,286,0.0,17.0,0,1,0,1,6,2,0,0,1,0,0,0
47.25,3.9,0,1,20.0,23.0,4,696,1,1,1,3933,121,151,3.0,1.0,0,0,0,1,4,8,0,0,1,0,0,0
180.04,4.8,4112,6,763.0,8.0,0,2172,1,1,5,3725,552,198,4.0,18.0,0,0,0,0,2,9,0,0,0,0,1,0
211.24,5.0,3230,6,390.0,2.0,1,2851,1,1,2,1609,45,90,2.0,15.0,1,0,1,0,9,7,0,1,0,0,0,0
127.78,4.3,0,4,286.0,29.0,1,5,0,1,4,1449,126,73,1.0,0.0,0,0,0,0,2,3,0,0,0,1,0,0
49.48,3.6,986,4,421.0,4.0,0,1793,1,0,2,161,18,8,2.0,10.0,1,0,0,1,1,5,0,0,0,0,0,0
145.6,4.1,1479,3,611.0,4.0,0,413,1,1,6,2792,259,141,4.0,22.0,0,0,0,0,5,7,0,0,0,0,1,0
196.72,4.6,3789,7,510.0,1.0,0,1734,1,0,1,3854,276,279,2.0,12.0,1,0,0,0,5,1,0,0,1,0,0,0
12.68,4.8,0,2,106.0,40.0,1,5,1,0,1,1638,55,97,1.0,4.0,0,1,0,0,8,7,0,0,0,0,1,0
5.0,3.1,1853,1,318.0,34.0,4,5,1,1,2,504,64,5,0.0,10.0,1,1,1,0,1,4,0,1,0,0,0,0
198.58,4.4,4576,3,291.0,1.0,0,4000,1,1,3,1450,100,7,1.0,5.0,0,1,0,1,8,0,1,0,0,0,0,1
158.79,3.2,0,2,218.0,17.0,1,5,1,0,4,4662,419,166,2.0,24.0,0,0,0,0,4,0,0,1,0,0,0,0
265.12,4.5,3169,4,629.0,12.0,0,3450,1,0,4,988,39,45,1.6757142857142857,19.0,1,0,0,0,0,7,1,0,0,0,0,1
5.0,2.4,0,4,20.0,19.0,0,5,1,0,1,898,83,29,1.0,4.0,1,1,0,1,7,9,1,0,0,1,0,0
286.33,5.0,5846,6,1020.0,3.0,0,3343,1,1,3,2207,157,65,2.0,3.0,0,0,0,0,6,7,0,0,0,1,0,0
49.63,3.9,963,1,540.0,17.0,0,1883,1,0,1,3300,63,118,1.0,2.0,0,1,0,0,4,3,0,0,0,0,0,0
253.69,4.9,1295,4,513.0,12.0,0,3599,1,1,2,4693,304,132,3.0,22.0,0,0,0,0,7,5,0,0,0,0,0,1
183.92,4.7,590,3,508.0,13.0,1,815,0,0,3,2061,98,116,1.0,9.0,1,0,0,0,6,7,0,0,0,1,0,0
287.06,4.1,1944,7,696.0,3.0,0,2079,1,1,1,3065,337,60,3.0,32.0,1,0,0,1,3,2,0,1,0,0,0,0
283.32,4.2,2726,5,212.0,11.0,0,713,1,1,4,4460,460,200,3.0,21.0,0,0,0,0,8,4,0,0,0,0,0,0
40.99,3.7,1252,1,20.0,36.0,1,5,1,0,3,1519,203,43,3.0,2.0,0,0,1,1,3,4,1,0,0,0,0,0
199.29,4.0,3809,4,181.0,8.0,0,454,0,1,2,4575,332,241,2.0,20.0,0,0,0,1,8,1,1,1,0,0,0,0
180.32,4.5,3957,6,840.0,15.230456852791878,0,2086,0,1,2,2115,262,146,2.0,15.0,0,0,0,0,0,1,0,0,0,1,0,0
131.66,4.0,635,8,320.0,29.0,0,777,1,0,4,843,32,62,4.0,5.0,1,0,1,0,5,2,0,1,0,0,0,0
355.14,5.0,1183,7,543.0,12.0,0,3394,1,1,5,1163,123,72,3.0,13.0,0,0,0,0,0,0,0,0,0,1,0,0
153.25,3.8,0,3,499.0,1.0,2,2686,0,0,3,73,1,2,3.0,6.0,0,0,1,0,0,8,0,1,0,0,0,0
47.47,4.0,922,2,246.0,39.0,1,5,0,0,1,3127,88,110,0.0,9.0,0,0,1,1,4,1,0,0,0,0,0,1
64.95,3.3,0,4,41.0,18.0,1,5,1,1,2,1308,144,87,0.0,0.0,0,0,0,1,6,6,0,1,0,0,0,0
29.92,4.2,644,3,20.0,17.0,1,209,1,0,1,1477,142,18,1.0,1.0,0,0,1,1,6,5,1,0,0,0,0,1
190.73,3.8,0,3,119.0,22.0,1,953,0,1,1,1778,161,53,0.0,9.0,1,0,0,0,3,7,0,0,0,1,0,0
120.2,3.3,4490,4,246.0,26.0,2,1461,0,0,2,4985,487,43,3.0,16.0,1,0,0,1,6,1,0,0,0,0,0,0
194.67,4.5,3082,5,512.0,12.0,1,1984,1,0,2,4630,135,210,1.0,18.0,1,0,0,0,5,0,0,0,0,1,0,0
129.4,4.0,3620,3,788.0,10.0,0,3254,1,0,1,282,13,6,2.0,0.0,0,0,0,1,4,8,0,0,0,0,0,0
155.41,4.0,1321,4,664.0,27.0,0,5,0,1,3,227,2,12,0.0,7.0,0,1,0,0,7,1,1,0,0,0,0,1
86.24,4.2,2409,1,778.0,13.0,0,2506,1,0,5,4913,572,67,2.0,4.0,1,0,0,0,0,3,0,1,0,0,0,0
163.64,3.9,1247,1,341.0,7.0,0,823,1,0,1,736,35,46,1.0,16.0,0,0,1,0,5,5,0,0,0,0,1,0
234.14,4.8,1909,4,634.0,1.0,0,3979,0,1,4,4698,554,63,1.0,12.0,1,0,0,0,0,5,0,0,0,1,0,0
273.24,4.5,5182,8,721.0,10.0,0,4000,1,1,4,2056,220,56,4.0,23.0,0,0,0,0,2,0,0,0,0,1,0,0
63.84,3.4,0,4,20.0,26.0,1,2156,1,1,1,598,20,31,2.0,9.0,0,0,0,1,4,9,0,0,1,0,0,0
160.81,4.9,3208,4,575.0,11.0,0,2906,0,1,5,1534,165,43,2.0,26.0,1,0,0,1,4,8,0,0,1,0,0,0
5.0,4.1,3065,5,167.0,6.0,2,1077,1,0,1,1605,146,43,3.0,4.0,0,1,0,1,1,9,0,0,1,0,0,0
103.56,3.7,0,4,116.0,2.0,2,2096,0,1,1,1811,118,90,0.0,8.0,0,0,0,1,8,6,0,0,0,0,1,0
117.2,4.7,3863,4,664.0,12.0,1,2393,1,0,3,1944,223,148,5.0,11.988333333333333,0,0,1,0,9,7,0,0,0,1,0,0
317.93,4.9,4647,8,564.0,15.0,0,641,1,1,5,1437,175,64,3.0,19.0,0,0,0,0,5,2,0,0,0,0,0,1
169.85,4.1,838,3,303.0,18.0,3,1214,1,1,4,4524,393,241,3.0,17.0,0,0,0,1,4,2,1,0,1,0,0,0
137.67,4.5,3757,9,902.0,27.0,0,2853,1,1,3,4683,131,153,1.0,13.0,0,0,0,1,5,8,0,0,0,0,0,1
99.82,3.5,1725,1,197.0,16.0,1,1337,1,1,4,2468,273,163,1.0,6.0,1,0,0,1,3,9,0,0,0,0,0,0
56.11,2.6,0,2,128.0,30.0,4,492,0,1,1,898,29,8,0.0,7.0,0,1,0,1,1,5,1,0,0,0,0,0
132.84,3.8,2514,4,558.0,25.0,2,1463,1,1,4,4702,420,30,0.0,3.0,0,0,0,0,8,0,0,0,1,0,0,0
313.93,5.0,4956,6,379.0,14.0,0,2999,1,1,4,4491,601,204,1.0,28.0,0,0,0,0,1,5,0,0,0,0,0,0
173.56,3.4,0,2,20.0,8.0,0,2324,1,1,3,1934,35,22,0.0,19.0,0,1,1,0,0,1,0,0,0,0,0,1
144.61,3.6,770,6,612.0,14.0,0,2998,1,1,1,2776,45,26,0.0,9.0,0,0,1,0,0,5,0,0,1,0,0,0
220.14,3.978268041237113,0,2,540.0,14.0,3,1011,1,0,1,437,31,26,1.0,5.0,0,0,0,1,4,9,1,1,0,0,0,0
204.75,3.9,0,3,532.0,13.0,1,3209,1,1,4,1043,108,53,0.0,7.0,0,0,0,1,6,3,1,0,1,0,0,0
93.09,4.5,1424,3,529.0,26.0,2,1011,1,0,1,1380,48,36,0.0,0.0,0,0,0,0,1,3,0,0,0,1,0,0
266.98,5.0,3641,5,708.0,11.0,0,3059,1,0,2,2947,80,25,3.0,25.0,0,0,0,1,5,7,1,0,0,0,0,1
219.81,4.3,1834,2,741.0,8.0,1,3242,1,1,3,1215,66,44,2.0,21.0,0,0,0,0,7,5,0,0,1,0,0,0
147.94,3.1,714,2,192.0,12.0,2,5,0,1,1,1297,159,22,2.0,29.0,0,0,0,1,8,6,0,0,0,0,0,0
252.07,4.7,1860,3,571.0,11.0,0,3631,1,1,4,573,33,11,5.0,15.0,0,0,0,0,8,0,0,0,0,0,1,0
300.73,3.4,2014,4,410.0,28.0,0,658,1,0,1,2003,75,37,0.0,10.0,1,0,0,1,5,9,1,0,1,0,0,0
224.9,4.6,3247,6,290.0,1.0,0,1843,1,1,1,1375,190,80,1.0,7.0,1,0,0,1,5,1,0,0,1,0,0,0
73.78,3.5,4443,1,370.0,17.0,1,5,1,0,3,4452,586,331,4.0,3.0,0,1,0,1,5,3,0,0,0,0,1,0
184.78,4.2,3857,4,693.0,11.0,1,926,0,1,2,4647,485,213,5.0,18.0,0,1,1,0,4,7,0,0,0,0,0,1
166.56,4.3,2358,7,283.0,5.0,2,3142,0,1,3,2682,216,208,0.0,11.0,1,0,0,0,1,5,0,0,0,0,1,0
86.65,4.1,800,2,366.0,21.0,1,193,1,1,3,4167,431,155,0.0,1.0,0,0,0,1,1,5,1,0,0,0,0,1
56.46,3.7,2815,3,600.0,10.0,2,1214,1,1,1,1360,167,87,2.0,19.0,1,0,0,1,5,8,0,0,0,0,1,0
164.87,4.0,4158,5,404.0,28.0,0,1859,1,1,2,3994,526,128,0.0,8.0,0,0,0,0,4,9,0,0,0,0,0,1
5.0,3.5,280,4,47.0,34.0,2,913,1,0,2,4384,569,43,0.0,16.0,1,0,0,1,0,5,0,1,0,0,0,0
244.98,4.3,3378,7,853.0,3.0,0,1680,1,1,3,532,62,35,1.0,9.0,0,0,0,1,9,7,1,0,1,0,0,0
229.06,4.8,2753,3,748.0,18.0,0,2099,1,1,3,1315,54,67,1.0,17.0,0,0,0,0,5,3,0,0,1,0,0,0
192.91,3.5,4273,4,503.0,6.0,1,2236,1,0,4,1080,132,17,1.0,4.0,1,0,0,1,4,0,0,0,0,1,0,0
121.52,3.3,2781,3,548.0,15.0,0,1414,1,1,3,2966,317,127,1.0,2.0,0,0,0,1,2,5,0,0,1,0,0,0
123.78,4.6,2670,4,424.0,3.0,0,5,0,1,5,4203,419,174,3.0,14.0,1,0,0,0,1,5,0,0,0,0,0,0
356.54,4.8,2852,7,657.0,9.0,0,2936,1,1,1,4186,405,98,5.0,19.0,1,0,0,0,1,9,0,0,0,0,0,0
200.33,4.7,1438,5,371.0,19.0,0,3182,0,0,2,904,26,4,0.0,35.0,0,1,0,1,0,7,1,0,1,0,0,0
162.46,3.3,0,2,755.0,6.0,0,689,0,1,2,1941,167,70,1.0,10.0,1,0,1,0,6,6,0,0,0,0,1,0
148.05,4.0,3864,3,577.0,1.0,1,2322,1,1,1,2215,51,85,2.0,13.0,0,0,0,0,7,9,0,0,0,1,0,0
251.76,4.0,1074,4,609.0,1.0,2,1176,1,0,5,2633,112,143,0.0,6.0,0,0,1,1,5,6,0,0,0,1,0,0
200.14,3.978268041237113,1420,3,341.0,18.0,1,3237,0,0,4,2920,389,108,0.0,11.988333333333333,0,0,0,0,2,5,0,0,1,0,0,0
254.1,5.0,927,5,206.0,5.0,0,2389,1,1,2,4342,556,297,2.0,11.0,0,0,0,0,7,4,0,0,1,0,0,0
154.88,2.7,0,6,217.0,2.0,0,1965,0,1,1,3784,209,198,0.0,18.0,0,0,0,0,2,3,0,1,0,0,0,0
264.74,4.3,0,3,658.0,5.0,2,567,1,1,1,3403,433,188,2.0,21.0,0,0,0,0,8,4,0,0,0,0,0,1
73.52,3.2,2103,5,20.0,22.0,1,54,1,1,1,4488,530,140,0.0,19.0,0,0,0,0,3,6,0,0,0,0,0,1
153.23,3.8,576,2,331.0,28.0,1,5,1,1,2,3900,541,299,0.0,0.0,1,0,0,0,3,9,0,0,0,1,0,0
72.49,3.978268041237113,0,1,425.0,21.0,3,2082,1,0,1,523,10,26,1.0,2.0,0,0,0,0,4,0,0,0,0,0,0,1
117.96,3.5,0,4,403.7255102040816,38.0,2,80,1,0,3,1163,59,41,1.0,7.0,1,0,0,0,8,0,1,1,0,0,0,0
115.39,3.1,2790,1,317.0,1.0,1,2677,1,1,3,328,41,1,3.0,20.0,0,0,1,0,1,7,0,0,0,0,0,1
296.74,3.2,1578,8,643.0,14.0,1,1924,1,1,2,3325,480,85,0.0,16.0,0,1,0,0,4,5,0,0,0,1,0,0
313.89,4.8,2639,3,725.0,1.0,0,1832,1,1,4,738,19,8,1.0,21.0,1,1,0,0,0,5,0,0,0,0,0,1
87.05,3.1,0,3,233.0,28.0,1,1262,0,1,1,3281,177,90,0.0,0.0,1,1,0,1,0,6,1,1,0,0,0,0
86.46,3.4,0,5,196.0,22.0,1,917,1,1,3,4280,203,283,3.0,23.0,0,0,0,1,1,8,0,0,1,0,0,0
281.75,4.2,1229,4,843.0,17.0,0,2343,1,1,2,2378,61,48,1.0,26.0,0,1,0,1,2,3,0,0,1,0,0,0
180.1,4.1,4161,1,399.0,16.0,3,1834,0,1,5,1253,171,33,0.0,11.988333333333333,1,1,0,1,8,1,0,0,1,0,0,0
172.52,3.8,1981,8,455.0,25.0,0,2241,1,1,4,1571,77,63,2.0,11.988333333333333,0,0,0,0,9,5,0,0,0,1,0,0
11.19,3.1,536,1,20.0,35.0,0,5,0,1,1,2008,94,141,0.0,4.0,1,0,0,0,2,2,0,0,0,1,0,0
111.37,4.5,744,4,745.0,2.0,1,2491,1,1,4,3819,225,156,4.0,15.0,1,0,0,0,8,2,0,1,0,0,0,0
85.32,4.0,2122,2,246.0,31.0,0,5,1,0,3,3289,446,73,0.0,28.0,0,0,1,1,1,6,1,0,0,1,0,0
206.37,3.1,0,1,209.0,24.0,1,1924,1,0,4,3869,333,288,1.0,0.0,0,0,0,0,1,7,0,0,0,1,0,0
155.69,4.5,1280,2,599.0,3.0,0,3879,1,1,3,1557,119,86,1.0,20.0,1,0,0,1,5,5,0,0,1,0,0,0
174.51,5.0,5182,7,985.0,1.0,0,2859,1,1,5,3604,213,51,3.0,23.0,1,0,0,1,5,9,1,0,1,0,0,0
289.14,4.2,4067,6,389.0,3.0,0,1271,1,1,5,3623,149,46,0.0,9.0,1,0,0,0,0,9,0,0,0,1,0,0
34.19,3.6,2739,1,20.0,21.0,3,1737,1,0,2,3541,228,265,1.0,10.0,0,0,0,0,0,3,0,0,0,0,0,0
213.31,3.3,500,5,190.0,20.0,0,1855,0,0,1,2796,72,30,1.0,12.0,1,1,0,1,2,4,1,0,0,1,0,0
227.37,4.3,0,4,430.0,22.0,0,1171,1,1,2,4872,216,81,2.0,11.0,1,0,0,0,7,2,0,0,0,0,1,0
243.7,4.3,4361,3,833.0,7.0,0,2906,1,0,2,496,43,32,4.0,12.0,0,0,0,0,6,8,0,1,0,0,0,0
172.46,4.4,0,3,435.0,27.0,2,2701,1,1,4,2441,251,44,2.0,25.0,1,0,0,0,8,5,0,0,0,1,0,0
156.41,3.5,0,1,380.0,23.0,3,5,0,1,4,1928,32,66,0.0,0.0,0,1,0,1,6,8,0,0,0,0,1,0
62.92,4.1,814,5,455.0,8.0,1,3420,1,1,2,204,5,7,2.0,0.0,1,1,0,0,1,5,0,0,0,1,0,0
111.98,4.0,4752,4,559.0,20.0,0,912,1,1,3,1029,59,60,3.0,12.0,1,1,0,0,6,4,1,1,0,0,0,0
90.12,4.2,136,5,516.0,16.0,0,1411,1,1,6,906,26,61,4.0,19.0,0,0,0,0,3,1,0,0,0,1,0,0
170.74,3.6,3161,7,278.0,5.0,0,2806,0,0,2,2132,104,83,0.0,15.0,1,0,1,0,2,7,0,0,1,0,0,0
129.24,3.9,342,4,457.0,9.0,2,451,1,1,4,1324,31,102,3.0,4.0,0,0,0,1,6,1,0,0,1,0,0,0
117.58,3.4,672,3,20.0,18.0,1,3132,1,0,1,4144,388,103,2.0,8.0,1,0,0,1,7,7,1,0,0,1,0,0
216.77,3.5,1785,4,555.0,6.0,1,1669,1,1,1,4714,304,25,2.0,16.0,0,1,0,0,4,4,0,0,0,0,0,0
68.52,4.1,48,1,597.0,20.0,2,476,1,0,3,2064,95,161,0.0,0.0,0,0,0,1,3,4,0,0,0,0,1,0
214.04,3.8,0,5,452.0,27.0,0,2633,1,1,3,4154,164,190,4.0,0.0,1,0,0,1,9,0,0,0,0,0,1,0
105.78,4.4,1611,6,517.0,17.0,0,3052,1,0,6,4910,90,163,2.0,23.0,0,0,0,0,4,2,0,0,0,0,0,1
270.57,3.1,0,1,309.0,17.0,0,783,1,1,1,2861,266,102,0.0,14.0,1,0,1,1,6,2,0,0,1,0,0,0
108.93,4.4,0,4,211.0,11.0,0,2475,1,1,1,1863,101,70,0.0,0.0,1,0,0,1,3,6,0,0,1,0,0,0
43.96,3.3,0,1,20.0,42.0,3,779,1,1,2,817,106,54,0.0,12.0,1,0,0,1,1,0,1,0,0,0,0,0
275.62,3.9,1110,3,324.0,1.0,2,997,1,1,4,1254,44,48,1.0,13.0,0,0,1,0,7,5,0,1,0,0,0,0
197.86,4.3,1724,5,53.0,5.0,0,275,1,1,2,3070,425,170,0.0,0.0,1,0,0,1,1,6,0,0,0,0,0,1
172.77,3.6,2805,3,66.0,22.0,0,3496,0,1,3,3321,278,227,2.0,11.0,0,1,0,0,8,9,0,0,0,1,0,0
